QuarterID,GameID,Number,Name,AwayScore,HomeScore
164018,19747,4,4,21,34
164019,19749,2,2,25,33
164020,19749,3,3,36,26
164021,19749,4,4,33,14
164022,19748,1,1,34,33
164023,19748,2,2,24,27
164024,19748,3,3,40,29
164025,19748,4,4,27,43
164026,19750,1,1,33,31
164027,19750,2,2,18,30
164028,19750,3,3,34,26
164029,19750,4,4,32,30
164030,19750,5,OT,13,6
164031,19751,1,1,23,22
164032,19751,2,2,38,27
164033,19751,3,3,33,22
164034,19751,4,4,27,28
164035,19754,1,1,20,32
164036,19754,2,2,25,37
164037,19754,3,3,27,35
164038,19754,4,4,41,38
164039,19752,1,1,42,21
164040,19752,2,2,36,23
164041,19752,3,3,29,34
164042,19752,4,4,21,38
164043,19753,1,1,27,29
164044,19753,2,2,31,37
164045,19753,3,3,17,26
164046,19753,4,4,34,29
164047,19755,1,1,35,36
164048,19755,2,2,35,29
164049,19755,3,3,37,31
164050,19755,4,4,22,17
164051,19757,1,1,30,30
164052,19756,1,1,26,27
164053,19757,2,2,31,26
164054,19757,3,3,24,28
164055,19757,4,4,30,31
164056,19756,2,2,30,26
164057,19756,3,3,23,23
164058,19756,4,4,23,24
164059,19758,1,1,33,21
164060,19758,2,2,43,22
164061,19758,3,3,25,23
164062,19758,4,4,33,25
164063,19759,1,1,28,20
164064,19759,2,2,27,29
164065,19759,3,3,20,32
164066,19759,4,4,29,24
164067,19757,5,OT,12,12
164068,19757,6,OT2,13,10
164069,19760,1,1,31,25
164070,19760,2,2,34,29
164071,19760,3,3,22,27
164072,19760,4,4,21,27
164073,19761,1,1,27,23
164074,19761,2,2,29,32
164075,19761,3,3,25,24
164076,19761,4,4,26,24
164077,19762,1,1,31,27
164078,19762,2,2,39,38
164079,19762,3,3,34,37
164080,19762,4,4,38,27
164081,19766,1,1,33,27
164082,19766,2,2,33,28
164083,19766,3,3,25,22
164084,19766,4,4,33,22
164085,19763,1,1,33,27
164086,19763,2,2,32,26
164087,19763,3,3,28,28
164088,19763,4,4,25,19
164089,19765,1,1,31,29
164090,19765,2,2,22,37
164091,19765,3,3,16,34
164092,19765,4,4,24,29
164093,19764,1,1,28,31
164094,19764,2,2,28,27
164095,19764,3,3,19,35
164096,19764,4,4,25,24
164097,19760,5,OT,10,13
164098,19767,1,1,27,29
164099,19767,2,2,26,34
164100,19767,3,3,28,29
164101,19767,4,4,35,29
164102,19570,1,1,23,30
164103,19570,2,2,33,37
164104,19570,3,3,26,33
164105,19570,4,4,25,26
164106,19572,1,1,27,24
164107,19572,2,2,38,29
164108,19572,3,3,23,26
164109,19572,4,4,22,31
164110,19571,1,1,34,40
164111,19571,2,2,39,46
164112,19571,3,3,46,28
164113,19571,4,4,38,38
164114,19573,1,1,21,34
164115,19573,2,2,30,22
164116,19573,3,3,31,38
164117,19573,4,4,25,26
164118,19574,1,1,17,32
164119,19574,2,2,24,30
164120,19574,3,3,34,40
164121,19574,4,4,24,29
164122,19572,5,OT,12,9
164123,19768,1,1,24,21
164124,19768,2,2,32,28
164125,19768,3,3,35,29
164126,19768,4,4,23,39
164127,19769,1,1,28,28
164128,19769,2,2,34,28
164129,19769,3,3,26,26
164130,19769,4,4,31,42
164131,19770,1,1,33,45
164132,19770,2,2,34,32
164133,19770,3,3,28,23
164134,19770,4,4,36,31
164135,19773,1,1,27,35
164136,19773,2,2,41,30
164137,19773,3,3,32,36
164138,19773,4,4,32,30
164139,19772,1,1,37,26
164140,19772,2,2,32,29
164141,19772,3,3,32,24
164142,19772,4,4,28,17
164143,19771,1,1,17,29
164144,19771,2,2,36,38
164145,19771,3,3,26,27
164146,19771,4,4,37,25
164147,19776,1,1,30,32
164148,19777,1,1,14,26
164149,19778,1,1,26,14
164150,19776,2,2,20,32
164151,19776,3,3,29,29
164152,19776,4,4,33,24
164153,19775,1,1,20,37
164154,19777,2,2,25,24
164155,19777,3,3,38,34
164156,19777,4,4,25,32
164157,19775,2,2,29,20
164158,19775,3,3,30,34
164159,19775,4,4,20,21
164160,19774,1,1,28,21
164161,19778,2,2,28,34
164162,19778,3,3,28,22
164163,19778,4,4,27,32
164164,19774,2,2,18,24
164165,19774,3,3,22,29
164166,19774,4,4,23,37
164167,19770,5,OT,14,16
164168,19780,1,1,21,32
164169,19780,2,2,25,33
164170,19780,3,3,27,24
164171,19780,4,4,32,32
164172,19779,1,1,31,26
164173,19779,2,2,16,37
164174,19779,3,3,28,28
164175,19779,4,4,40,32
164176,19781,1,1,29,25
164177,19781,2,2,33,21
164178,19781,3,3,29,25
164179,19781,4,4,13,30
164180,19575,1,1,30,19
164181,19575,2,2,26,29
164182,19575,3,3,18,29
164183,19575,4,4,22,36
164184,19576,1,1,29,27
164185,19576,2,2,33,22
164186,19576,3,3,19,24
164187,19576,4,4,29,16
164188,19578,1,1,22,36
164189,19578,2,2,26,26
164190,19578,3,3,29,31
164191,19578,4,4,31,28
164192,19577,1,1,28,25
164193,19577,2,2,22,26
164194,19577,3,3,37,20
164195,19577,4,4,11,29
164196,19581,1,1,35,34
164197,19579,1,1,26,33
164198,19579,2,2,37,28
164199,19579,3,3,33,36
164200,19579,4,4,17,39
164201,19581,2,2,26,26
164202,19581,3,3,28,32
164203,19581,4,4,39,39
164204,19582,1,1,38,31
164205,19580,1,1,19,29
164206,19580,2,2,24,31
164207,19580,3,3,26,24
164208,19580,4,4,17,21
164209,19582,2,2,32,33
164210,19582,3,3,22,15
164211,19582,4,4,32,32
164212,19583,1,1,35,32
164213,19583,2,2,20,27
164214,19583,3,3,26,27
164215,19583,4,4,31,32
164216,19584,1,1,36,23
164217,19584,2,2,20,32
164218,19584,3,3,29,28
164219,19584,4,4,31,23
164220,19782,1,1,29,31
164221,19782,2,2,36,30
164222,19782,3,3,28,21
164223,19782,4,4,34,41
164224,19783,1,1,22,26
164225,19783,2,2,31,37
164226,19783,3,3,23,27
164227,19783,4,4,21,22
164228,19784,1,1,34,30
164229,19784,2,2,36,28
164230,19784,3,3,37,20
164231,19784,4,4,29,30
164232,19785,1,1,35,40
164233,19785,2,2,35,31
164234,19785,3,3,23,23
164235,19785,4,4,28,21
164236,19786,1,1,29,22
164237,19786,2,2,24,21
164238,19786,3,3,24,25
164239,19786,4,4,23,37
164240,19787,1,1,18,29
164241,19787,2,2,27,27
164242,19787,3,3,17,23
164243,19787,4,4,26,28
164244,19788,1,1,31,26
164245,19788,2,2,37,26
164246,19788,3,3,20,23
164247,19788,4,4,14,33
164248,19789,1,1,26,33
164249,19791,1,1,33,25
164250,19789,2,2,27,36
164251,19789,3,3,29,21
164252,19789,4,4,21,23
164253,19792,1,1,31,26
164254,19790,1,1,34,22
164255,19792,2,2,29,17
164256,19792,3,3,30,23
164257,19792,4,4,29,31
164258,19791,2,2,24,36
164259,19791,3,3,29,31
164260,19791,4,4,31,38
164261,19790,2,2,30,34
164262,19790,3,3,31,36
164263,19790,4,4,21,21
164264,19793,1,1,36,19
164265,19793,2,2,19,44
164266,19793,3,3,28,33
164267,19793,4,4,26,22
164268,19794,1,1,28,25
164269,19794,2,2,24,17
164270,19794,3,3,20,32
164271,19794,4,4,30,31
164272,19795,1,1,35,39
164273,19795,2,2,25,33
164274,19795,3,3,24,35
164275,19795,4,4,36,25
164276,19797,1,1,30,34
164277,19797,2,2,35,26
164278,19797,3,3,18,23
164279,19797,4,4,31,27
164280,19798,1,1,19,32
164281,19798,2,2,34,36
164282,19798,3,3,27,30
164283,19798,4,4,14,40
164284,19796,1,1,31,27
164285,19796,2,2,26,27
164286,19796,3,3,37,29
164287,19796,4,4,32,24
164288,19799,1,1,24,32
164289,19799,2,2,31,25
164290,19799,3,3,33,31
164291,19799,4,4,24,26
164292,19800,1,1,25,28
164293,19800,2,2,33,28
164294,19800,3,3,19,32
164295,19800,4,4,36,16
164296,19588,1,1,31,22
164297,19588,2,2,28,40
164298,19588,3,3,34,35
164299,19588,4,4,38,27
164300,19585,1,1,20,31
164301,19585,2,2,30,38
164302,19585,3,3,18,28
164303,19585,4,4,29,27
164304,19587,1,1,33,29
164305,19587,2,2,28,35
164306,19587,3,3,29,38
164307,19587,4,4,15,26
164308,19589,1,1,16,29
164309,19586,1,1,21,22
164310,19589,2,2,28,24
164311,19589,3,3,22,27
164312,19589,4,4,25,35
164313,19586,2,2,23,30
164314,19586,3,3,31,24
164315,19586,4,4,28,39
164316,19590,1,1,29,19
164317,19590,2,2,32,34
164318,19590,3,3,17,23
164319,19590,4,4,25,30
164320,19591,1,1,22,29
164321,19591,2,2,28,25
164322,19591,3,3,38,30
164323,19591,4,4,27,37
164324,19592,1,1,37,29
164325,19592,2,2,35,26
164326,19592,3,3,32,40
164327,19592,4,4,19,29
164328,19802,1,1,26,31
164329,19801,1,1,38,24
164330,19802,2,2,30,35
164331,19802,3,3,33,36
164332,19802,4,4,31,37
164333,19801,2,2,27,24
164334,19801,3,3,36,28
164335,19801,4,4,32,31
164336,19803,1,1,20,27
164337,19803,2,2,33,33
164338,19803,3,3,27,26
164339,19803,4,4,25,26
164340,19805,1,1,24,39
164341,19804,1,1,25,24
164342,19804,2,2,17,36
164343,19804,3,3,25,28
164344,19804,4,4,24,17
164345,19805,2,2,24,29
164346,19805,3,3,33,34
164347,19805,4,4,33,22
164348,19806,1,1,26,41
164349,19806,2,2,33,35
164350,19806,3,3,38,32
164351,19806,4,4,27,26
164352,19807,1,1,35,27
164353,19807,2,2,37,23
164354,19807,3,3,30,31
164355,19807,4,4,29,36
164356,19808,1,1,22,25
164357,19808,2,2,18,21
164358,19808,3,3,34,29
164359,19808,4,4,29,20
164360,19809,1,1,31,37
164361,19809,2,2,42,34
164362,19809,3,3,29,35
164363,19809,4,4,27,22
164364,19811,1,1,17,31
164365,19811,2,2,37,23
164366,19811,3,3,33,31
164367,19811,4,4,25,33
164368,19810,1,1,38,33
164369,19810,2,2,35,31
164370,19810,3,3,27,33
164371,19810,4,4,32,45
164372,19812,1,1,24,26
164373,19812,2,2,31,23
164374,19812,3,3,25,31
164375,19812,4,4,26,26
164376,19815,1,1,26,35
164377,19813,1,1,23,20
164378,19815,2,2,36,31
164379,19815,3,3,39,39
164380,19815,4,4,36,30
164381,19814,1,1,37,30
164382,19813,2,2,24,29
164383,19813,3,3,19,35
164384,19813,4,4,24,17
164385,19814,2,2,23,42
164386,19814,3,3,28,36
164387,19814,4,4,22,25
164388,19816,1,1,24,31
164389,19816,2,2,26,30
164390,19816,3,3,27,25
164391,19816,4,4,37,34
164392,19812,5,OT,7,14
164393,19817,1,1,36,31
164394,19817,2,2,25,27
164395,19817,3,3,28,34
164396,19817,4,4,36,38
164397,19819,1,1,34,26
164398,19820,1,1,28,20
164399,19819,2,2,23,31
164400,19819,3,3,33,20
164401,19819,4,4,29,29
164402,19820,2,2,31,24
164403,19820,3,3,20,28
164404,19820,4,4,29,22
164405,19818,1,1,36,44
164406,19818,2,2,36,25
164407,19818,3,3,25,26
164408,19818,4,4,22,30
164409,19821,1,1,31,32
164410,19821,2,2,30,31
164411,19821,3,3,20,26
164412,19821,4,4,25,32
164413,19822,1,1,41,30
164414,19822,2,2,29,33
164415,19822,3,3,24,28
164416,19822,4,4,25,20
164417,19823,1,1,33,22
164418,19823,2,2,34,26
164419,19823,3,3,25,37
164420,19823,4,4,20,28
164421,19824,1,1,30,23
164422,19824,2,2,32,36
164423,19824,3,3,26,28
164424,19824,4,4,35,30
164425,19825,1,1,22,43
164426,19826,1,1,25,30
164427,19825,2,2,29,30
164428,19825,3,3,34,25
164429,19825,4,4,16,31
164430,19826,2,2,29,18
164431,19826,3,3,31,34
164432,19826,4,4,25,19
164433,19829,1,1,37,42
164434,19828,1,1,29,32
164435,19828,2,2,32,21
164436,19828,3,3,21,36
164437,19828,4,4,36,35
164438,19829,2,2,26,25
164439,19829,3,3,35,32
164440,19829,4,4,23,33
164441,19827,1,1,25,31
164442,19827,2,2,40,34
164443,19827,3,3,41,33
164444,19827,4,4,38,31
164445,19830,1,1,33,27
164446,19831,1,1,27,27
164447,19830,2,2,39,29
164448,19830,3,3,35,28
164449,19830,4,4,19,36
164450,19831,2,2,24,23
164451,19831,3,3,21,34
164452,19831,4,4,37,32
164453,19832,1,1,24,21
164454,19832,2,2,20,35
164455,19832,3,3,30,28
164456,19832,4,4,32,22
164457,19833,1,1,30,25
164458,19833,2,2,20,39
164459,19833,3,3,28,24
164460,19833,4,4,39,35
164461,19834,1,1,30,25
164462,19834,2,2,14,35
164463,19834,3,3,28,26
164464,19834,4,4,25,21
164465,19832,5,OT,7,12
164466,20813,1,1,24,22
164467,20813,2,2,31,26
164468,20813,3,3,23,37
164469,20813,4,4,34,37
164470,20814,1,1,35,36
164471,20814,2,2,34,25
164472,20814,3,3,31,30
164473,20814,4,4,27,26
164474,20815,1,1,35,37
164475,20815,2,2,37,38
164476,20815,3,3,24,37
164477,20815,4,4,26,34
164478,20816,1,1,23,33
164479,20816,2,2,24,26
164480,20816,3,3,35,24
164481,20816,4,4,21,23
164482,20818,1,1,31,29
164483,20818,2,2,21,27
164484,20818,3,3,30,28
164485,20818,4,4,34,18
164486,20819,1,1,25,29
164487,20819,2,2,35,33
164488,20819,3,3,39,33
164489,20819,4,4,32,31
164490,20817,1,1,20,37
164491,20817,2,2,32,28
164492,20817,3,3,34,34
164493,20817,4,4,25,22
164494,20821,1,1,31,33
164495,20821,2,2,22,23
164496,20821,3,3,28,26
164497,20821,4,4,33,31
164498,20820,1,1,37,32
164499,20820,2,2,27,34
164500,20820,3,3,23,18
164501,20820,4,4,25,19
164502,20822,1,1,22,25
164503,20822,2,2,31,21
164504,20822,3,3,18,25
164505,20822,4,4,23,31
164506,20824,1,1,22,32
164507,20824,2,2,28,23
164508,20824,3,3,24,25
164509,20824,4,4,27,30
164510,20823,1,1,24,27
164511,20823,2,2,20,21
164512,20823,3,3,20,35
164513,20823,4,4,36,28
164514,20825,1,1,29,40
164515,20825,2,2,22,34
164516,20825,3,3,23,35
164517,20825,4,4,23,38
164518,20826,1,1,26,22
164519,20826,2,2,29,26
164520,20826,3,3,31,34
164521,20826,4,4,20,28
164522,20827,1,1,36,21
164523,20827,2,2,21,40
164524,20827,3,3,25,18
164525,20827,4,4,20,32
164526,20839,1,1,27,29
164527,20839,2,2,36,22
164528,20839,3,3,28,43
164529,20839,4,4,37,25
164530,20841,1,1,30,29
164531,20841,2,2,24,38
164532,20841,3,3,17,43
164533,20841,4,4,18,23
164534,20828,1,1,23,28
164535,20828,2,2,21,30
164536,20828,3,3,24,35
164537,20828,4,4,23,30
164538,20830,1,1,22,35
164539,20829,1,1,23,35
164540,20830,2,2,32,31
164541,20830,3,3,23,24
164542,20830,4,4,39,29
164543,20829,2,2,45,27
164544,20829,3,3,24,31
164545,20829,4,4,22,32
164546,20840,1,1,32,33
164547,20831,1,1,18,26
164548,20831,2,2,29,24
164549,20831,3,3,24,40
164550,20831,4,4,26,34
164551,20840,2,2,33,41
164552,20840,3,3,30,35
164553,20840,4,4,28,24
164554,20833,1,1,28,19
164555,20834,1,1,33,31
164556,20833,2,2,34,37
164557,20833,3,3,22,33
164558,20833,4,4,34,29
164559,20834,2,2,27,24
164560,20834,3,3,38,24
164561,20834,4,4,29,24
164562,20832,1,1,17,25
164563,20832,2,2,36,27
164564,20832,3,3,35,23
164565,20832,4,4,23,24
164566,20835,1,1,24,33
164567,20835,2,2,28,30
164568,20835,3,3,35,20
164569,20835,4,4,34,29
164570,20842,1,1,24,26
164571,20842,2,2,26,33
164572,20842,3,3,33,12
164573,20842,4,4,31,35
164574,20836,1,1,27,22
164575,20836,2,2,25,26
164576,20836,3,3,40,26
164577,20836,4,4,22,32
164578,20838,1,1,32,26
164579,20838,2,2,27,20
164580,20838,3,3,29,29
164581,20838,4,4,29,28
164582,20837,1,1,37,22
164583,20837,2,2,34,38
164584,20837,3,3,26,30
164585,20837,4,4,28,22
164586,20833,5,OT,18,20
164587,20843,1,1,29,34
164588,20843,2,2,31,31
164589,20843,3,3,22,25
164590,20843,4,4,27,33
164591,19836,1,1,33,36
164592,19835,1,1,29,24
164593,19835,2,2,30,26
164594,19835,3,3,30,27
164595,19835,4,4,27,37
164596,19836,2,2,33,25
164597,19836,3,3,32,32
164598,19836,4,4,33,30
164599,19837,1,1,29,22
164600,19837,2,2,25,29
164601,19837,3,3,15,30
164602,19837,4,4,25,23
164603,19838,1,1,27,43
164604,19838,2,2,19,32
164605,19838,3,3,21,37
164606,19838,4,4,34,34
164607,19839,1,1,28,36
164608,19839,2,2,37,26
164609,19839,3,3,38,24
164610,19839,4,4,26,36
164611,19840,1,1,35,35
164612,19840,2,2,25,31
164613,19840,3,3,37,32
164614,19840,4,4,33,38
164615,19842,1,1,29,24
164616,19843,1,1,32,37
164617,19843,2,2,33,37
164618,19843,3,3,24,17
164619,19843,4,4,29,27
164620,19842,2,2,38,27
164621,19842,3,3,29,28
164622,19842,4,4,24,34
164623,19844,1,1,29,29
164624,19845,1,1,20,34
164625,19844,2,2,23,30
164626,19844,3,3,34,31
164627,19844,4,4,21,31
164628,19841,1,1,21,19
164629,19845,2,2,32,32
164630,19845,3,3,23,45
164631,19845,4,4,45,23
164632,19841,2,2,26,32
164633,19841,3,3,15,18
164634,19841,4,4,20,24
164635,19846,1,1,18,26
164636,19846,2,2,30,28
164637,19846,3,3,37,44
164638,19846,4,4,33,33
164639,19843,5,OT,11,15
164640,19847,1,1,32,43
164641,19847,2,2,33,23
164642,19847,3,3,34,39
164643,19847,4,4,28,27
164644,19849,1,1,26,34
164645,19849,2,2,35,37
164646,19849,3,3,34,22
164647,19849,4,4,30,34
164648,19848,1,1,31,21
164649,19848,2,2,29,38
164650,19848,3,3,32,35
164651,19848,4,4,21,26
164652,19850,1,1,32,25
164653,19850,2,2,25,25
164654,19850,3,3,35,30
164655,19850,4,4,22,26
164656,19851,1,1,25,25
164657,19851,2,2,31,28
164658,19851,3,3,31,35
164659,19851,4,4,29,31
164660,19852,1,1,24,32
164661,19852,2,2,24,38
164662,19852,3,3,22,29
164663,19852,4,4,29,20
164664,19853,1,1,39,26
164665,19853,2,2,31,30
164666,19853,3,3,34,24
164667,19853,4,4,25,31
164668,19854,1,1,28,30
164669,19854,2,2,47,34
164670,19854,3,3,35,29
164671,19854,4,4,32,29
164672,19856,1,1,39,31
164673,19856,2,2,27,33
164674,19856,3,3,29,39
164675,19856,4,4,33,32
164676,19855,1,1,23,22
164677,19855,2,2,22,34
164678,19855,3,3,25,35
164679,19855,4,4,34,24
164680,19858,1,1,33,36
164681,19858,2,2,30,34
164682,19858,3,3,31,31
164683,19858,4,4,32,39
164684,19859,1,1,34,26
164685,19859,2,2,29,24
164686,19859,3,3,29,24
164687,19859,4,4,30,45
164688,19857,1,1,23,29
164689,19857,2,2,20,28
164690,19857,3,3,38,25
164691,19857,4,4,23,35
164692,19861,1,1,31,22
164693,19861,2,2,19,30
164694,19861,3,3,34,37
164695,19861,4,4,29,28
164696,19860,1,1,31,22
164697,19860,2,2,33,34
164698,19860,3,3,22,32
164699,19860,4,4,30,24
164700,19862,1,1,24,33
164701,19862,2,2,30,32
164702,19862,3,3,33,25
164703,19862,4,4,20,26
164704,19863,1,1,36,22
164705,19863,2,2,24,34
164706,19863,3,3,33,32
164707,19863,4,4,31,28
164708,19864,1,1,26,30
164709,19864,2,2,33,30
164710,19864,3,3,28,22
164711,19864,4,4,32,19
164712,19865,1,1,22,29
164713,19865,2,2,17,23
164714,19865,3,3,28,38
164715,19865,4,4,34,34
164716,19867,1,1,30,29
164717,19867,2,2,23,30
164718,19867,3,3,39,41
164719,19867,4,4,31,28
164720,19866,1,1,38,30
164721,19866,2,2,31,24
164722,19866,3,3,34,22
164723,19866,4,4,19,38
164724,19868,1,1,28,29
164725,19868,2,2,28,40
164726,19868,3,3,37,30
164727,19868,4,4,20,22
164728,19869,1,1,21,20
164729,19869,2,2,29,19
164730,19869,3,3,26,37
164731,19869,4,4,36,31
164732,19871,1,1,37,30
164733,19871,2,2,18,39
164734,19871,3,3,32,39
164735,19871,4,4,36,29
164736,19870,1,1,22,26
164737,19870,2,2,17,35
164738,19870,3,3,23,33
164739,19870,4,4,30,30
164740,19872,1,1,24,30
164741,19872,2,2,27,34
164742,19872,3,3,27,37
164743,19872,4,4,33,27
164744,19873,1,1,30,24
164745,19873,2,2,29,25
164746,19873,3,3,28,29
164747,19873,4,4,38,26
164748,19874,1,1,22,42
164749,19874,2,2,40,27
164750,19874,3,3,25,29
164751,19874,4,4,28,31
164752,19875,1,1,14,29
164753,19875,2,2,31,26
164754,19875,3,3,30,19
164755,19875,4,4,28,22
164756,19876,1,1,31,30
164757,19876,2,2,32,38
164758,19876,3,3,34,31
164759,19876,4,4,42,23
164760,19877,1,1,20,43
164761,19877,2,2,36,38
164762,19877,3,3,27,33
164763,19877,4,4,31,32
164764,19878,1,1,33,17
164765,19878,2,2,40,27
164766,19878,3,3,27,15
164767,19878,4,4,35,23
164768,19879,1,1,28,41
164769,19879,2,2,24,29
164770,19879,3,3,29,22
164771,19879,4,4,38,35
164772,19881,1,1,20,23
164773,19881,2,2,35,34
164774,19881,3,3,23,38
164775,19881,4,4,31,32
164776,19880,1,1,24,36
164777,19880,2,2,33,22
164778,19880,3,3,23,33
164779,19880,4,4,36,27
164780,19882,1,1,25,32
164781,19882,2,2,29,38
164782,19882,3,3,35,25
164783,19882,4,4,31,29
164784,19883,1,1,27,31
164785,19883,2,2,27,25
164786,19883,3,3,31,31
164787,19883,4,4,33,30
164788,19884,1,1,36,39
164789,19884,2,2,38,24
164790,19884,3,3,36,36
164791,19884,4,4,21,21
164792,19885,1,1,23,35
164793,19885,2,2,27,27
164794,19885,3,3,26,44
164795,19885,4,4,28,19
164796,19886,1,1,33,35
164797,19886,2,2,33,42
164798,19886,3,3,32,37
164799,19886,4,4,24,30
164800,19887,1,1,31,27
164801,19887,2,2,19,34
164802,19887,3,3,24,22
164803,19887,4,4,23,31
164804,19888,1,1,33,20
164805,19888,2,2,28,31
164806,19888,3,3,44,27
164807,19888,4,4,41,32
164808,19889,1,1,28,33
164809,19889,2,2,32,38
164810,19889,3,3,31,29
164811,19889,4,4,28,28
164812,19890,1,1,29,21
164813,19890,2,2,29,25
164814,19890,3,3,31,35
164815,19890,4,4,19,31
164816,19891,1,1,27,23
164817,19891,2,2,38,26
164818,19891,3,3,24,35
164819,19891,4,4,29,30
164820,19892,1,1,34,33
164821,19892,2,2,25,24
164822,19892,3,3,39,42
164823,19892,4,4,24,23
164824,19894,1,1,25,24
164825,19894,2,2,30,20
164826,19894,3,3,26,25
164827,19894,4,4,27,35
164828,19893,1,1,37,38
164829,19893,2,2,40,28
164830,19893,3,3,37,28
164831,19893,4,4,37,33
164832,19895,1,1,25,38
164833,19895,2,2,27,23
164834,19895,3,3,32,35
164835,19895,4,4,40,34
164836,19897,1,1,27,19
164837,19897,2,2,25,29
164838,19897,3,3,29,31
164839,19897,4,4,18,35
164840,19896,1,1,22,33
164841,19896,2,2,32,33
164842,19896,3,3,23,17
164843,19896,4,4,35,25
164844,19898,1,1,26,34
164845,19898,2,2,27,34
164846,19898,3,3,13,26
164847,19898,4,4,31,22
164848,19900,1,1,28,28
164849,19900,2,2,31,26
164850,19900,3,3,23,34
164851,19900,4,4,26,37
164852,19899,1,1,20,28
164853,19899,2,2,39,40
164854,19899,3,3,21,30
164855,19899,4,4,24,32
164856,19892,5,OT,8,13
164857,19901,1,1,31,27
164858,19901,2,2,25,39
164859,19901,3,3,35,46
164860,19901,4,4,40,31
164861,19902,1,1,35,27
164862,19902,2,2,22,31
164863,19902,3,3,33,22
164864,19902,4,4,24,29
164865,19903,1,1,25,21
164866,19903,2,2,16,39
164867,19903,3,3,36,27
164868,19903,4,4,38,26
164869,19904,1,1,26,44
164870,19904,2,2,33,28
164871,19904,3,3,26,35
164872,19904,4,4,34,25
164873,19905,1,1,40,30
164874,19905,2,2,25,32
164875,19905,3,3,32,24
164876,19905,4,4,24,35
164877,19906,1,1,36,20
164878,19906,2,2,25,29
164879,19906,3,3,20,38
164880,19906,4,4,23,22
164881,19905,5,OT,5,11
164882,19908,1,1,29,31
164883,19908,2,2,31,40
164884,19908,3,3,26,36
164885,19908,4,4,27,37
164886,19910,1,1,24,28
164887,19910,2,2,36,36
164888,19910,3,3,27,26
164889,19910,4,4,26,37
164890,19907,1,1,27,36
164891,19907,2,2,29,26
164892,19907,3,3,37,30
164893,19907,4,4,23,32
164894,19909,1,1,25,24
164895,19909,2,2,43,26
164896,19909,3,3,21,22
164897,19909,4,4,26,34
164898,19912,1,1,29,20
164899,19912,2,2,32,24
164900,19912,3,3,29,31
164901,19911,1,1,32,20
164902,19912,4,4,23,29
164903,19911,2,2,28,31
164904,19911,3,3,30,26
164905,19911,4,4,31,25
164906,19913,1,1,22,33
164907,19913,2,2,33,28
164908,19913,3,3,23,29
164909,19913,4,4,30,34
164910,19914,1,1,39,29
164911,19914,2,2,38,36
164912,19914,3,3,21,35
164913,19914,4,4,36,27
164914,19915,1,1,35,22
164915,19915,2,2,32,34
164916,19915,3,3,18,27
164917,19915,4,4,35,28
164918,19916,1,1,38,41
164919,19916,2,2,36,25
164920,19916,3,3,39,24
164921,19916,4,4,31,29
164922,19917,1,1,34,32
164923,19917,2,2,30,26
164924,19917,3,3,26,30
164925,19917,4,4,29,23
164926,19918,1,1,36,28
164927,19918,2,2,30,24
164928,19918,3,3,28,24
164929,19918,4,4,29,28
164930,19919,1,1,28,27
164931,19919,2,2,20,25
164932,19919,3,3,22,25
164933,19919,4,4,25,37
164934,19922,1,1,29,35
164935,19921,1,1,31,28
164936,19922,2,2,30,29
164937,19922,3,3,33,45
164938,19922,4,4,23,25
164939,19921,2,2,25,31
164940,19921,3,3,26,32
164941,19921,4,4,32,27
164942,19920,1,1,22,35
164943,19920,2,2,34,23
164944,19920,3,3,21,28
164945,19920,4,4,26,30
164946,19923,1,1,32,36
164947,19923,2,2,27,27
164948,19923,3,3,24,24
164949,19923,4,4,28,31
164950,19924,1,1,33,24
164951,19924,2,2,34,30
164952,19924,3,3,26,26
164953,19924,4,4,25,37
164954,19925,1,1,37,28
164955,19925,2,2,21,33
164956,19925,3,3,31,32
164957,19925,4,4,22,28
164958,19926,1,1,28,28
164959,19926,2,2,30,32
164960,19926,3,3,30,26
164961,19926,4,4,34,31
164962,19928,1,1,17,23
164963,19928,2,2,22,33
164964,19928,3,3,21,33
164965,19928,4,4,36,33
164966,19927,1,1,26,33
164967,19927,2,2,34,29
164968,19927,3,3,26,26
164969,19927,4,4,27,34
164970,19930,1,1,30,35
164971,19930,2,2,24,30
164972,19930,3,3,30,38
164973,19930,4,4,21,17
164974,19929,1,1,25,28
164975,19929,2,2,36,35
164976,19929,3,3,22,38
164977,19929,4,4,35,28
164978,19931,1,1,36,27
164979,19931,2,2,26,27
164980,19931,3,3,38,33
164981,19931,4,4,30,24
164982,19932,1,1,28,21
164983,19932,2,2,40,30
164984,19932,3,3,38,30
164985,19932,4,4,39,27
164986,19934,1,1,36,27
164987,19934,2,2,37,32
164988,19934,3,3,20,33
164989,19934,4,4,24,18
164990,19935,1,1,26,24
164991,19933,1,1,25,27
164992,19933,2,2,29,33
164993,19933,3,3,30,9
164994,19933,4,4,18,26
164995,19935,2,2,21,27
164996,19935,3,3,32,33
164997,19935,4,4,27,20
164998,19938,1,1,31,34
164999,19938,2,2,24,37
165000,19938,3,3,30,27
165001,19938,4,4,41,21
165002,19936,1,1,25,32
165003,19936,2,2,25,28
165004,19936,3,3,40,33
165005,19936,4,4,35,26
165006,19937,1,1,21,32
165007,19937,2,2,35,33
165008,19937,3,3,26,33
165009,19937,4,4,33,28
165010,19939,1,1,32,30
165011,19940,1,1,36,39
165012,19940,2,2,35,20
165013,19940,3,3,36,32
165014,19940,4,4,22,29
