StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
807686,17,20001880,2,2021,Nigel Williams-Goss,UTA,PG,0,2,21.90,18,9,3.00,4.00,75.0,1.00,2.00,50.0,2.00,2.00,100,9.00,9.00,100,0.00,2.00,2.00,1.00,2.00,0.00,3.00,1.00,17.00,23.90,24.50,9.00,0.00,0.00
807687,21,20002029,2,2021,De'Anthony Melton,MEM,PG,1,4,63.30,81,53,14.00,31.00,45.2,5.00,13.00,38.5,9.00,18.00,50.0,7.00,8.00,87.5,0.00,9.00,9.00,5.00,1.00,3.00,7.00,12.00,44.00,67.30,71.75,34.00,0.00,0.00
807688,12,20002497,2,2021,Matt Mooney,CLE,PG,0,3,28.50,42,10,2.00,13.00,15.4,0.00,11.00,0,2.00,2.00,100,1.00,6.00,16.7,2.00,3.00,5.00,9.00,4.00,0.00,6.00,6.00,7.00,32.50,32.75,-5.00,0.00,0.00
807689,17,20002633,2,2021,Jake Toolson,UTA,SG,0,2,0.00,8,25,0.00,2.00,0,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00
807690,10,20000457,2,2021,Kyle Lowry,TOR,PG,1,1,32.50,27,13,7.00,14.00,50.0,1.00,4.00,25.0,6.00,10.00,60.0,5.00,6.00,83.3,0.00,0.00,0.00,3.00,2.00,0.00,1.00,5.00,25.00,34.50,36.00,-5.00,0.00,0.00
807691,17,20000708,2,2021,Jordan Clarkson,UTA,PG,0,3,64.50,64,16,19.00,39.00,48.7,8.00,12.00,66.7,11.00,27.00,40.7,2.00,2.00,100,1.00,9.00,10.00,1.00,2.00,0.00,4.00,5.00,51.00,66.50,72.50,8.00,0.00,0.00
807692,12,20000810,2,2021,Andre Drummond,CLE,C,3,3,89.50,58,23,14.00,27.00,51.9,12.00,22.00,54.5,2.00,5.00,40.0,7.00,10.00,70.0,6.00,24.00,30.00,5.00,4.00,4.00,7.00,5.00,37.00,97.50,98.50,7.00,2.00,0.00
807693,29,20000912,2,2021,Langston Galloway,PHO,SG,0,4,68.80,82,34,17.00,36.00,47.2,5.00,13.00,38.5,12.00,23.00,52.2,4.00,6.00,66.7,4.00,5.00,9.00,4.00,1.00,1.00,2.00,7.00,50.00,70.80,76.25,-21.00,0.00,0.00
807694,10,20001427,2,2021,Stanley Johnson,TOR,SF,0,2,8.60,18,5,0.00,5.00,0,0.00,0.00,0,0.00,5.00,0,4.00,4.00,100,0.00,3.00,3.00,0.00,0.00,1.00,1.00,3.00,4.00,9.60,9.25,-4.00,0.00,0.00
807695,25,20001461,2,2021,Willie Cauley-Stein,DAL,C,0,3,24.80,21,59,6.00,10.00,60.0,4.00,6.00,66.7,2.00,4.00,50.0,0.00,0.00,0,1.00,8.00,9.00,0.00,1.00,0.00,2.00,3.00,14.00,25.80,27.25,18.00,0.00,0.00
807696,16,20001678,2,2021,Malik Beasley,MIN,SG,3,3,65.30,68,34,14.00,34.00,41.2,9.00,21.00,42.9,5.00,13.00,38.5,3.00,4.00,75.0,3.00,16.00,19.00,5.00,3.00,0.00,7.00,5.00,36.00,68.30,73.75,-12.00,1.00,0.00
807697,15,20001912,2,2021,Torrey Craig,MIL,SF,0,3,31.30,42,54,4.00,11.00,36.4,3.00,6.00,50.0,1.00,5.00,20.0,0.00,0.00,0,3.00,6.00,9.00,3.00,2.00,2.00,1.00,5.00,9.00,35.30,32.75,-22.00,0.00,0.00
807698,13,20002282,2,2021,Goga Bitadze,IND,C,0,1,16.00,20,38,1.00,6.00,16.7,0.00,2.00,0,1.00,4.00,25.0,2.00,4.00,50.0,2.00,3.00,5.00,4.00,1.00,0.00,3.00,4.00,5.00,17.00,18.25,-16.00,0.00,0.00
807699,26,20002299,2,2021,Eric Paschall,GS,PF,2,2,33.30,39,29,5.00,11.00,45.5,4.00,8.00,50.0,1.00,3.00,33.3,2.00,2.00,100,0.00,9.00,9.00,5.00,2.00,0.00,2.00,2.00,13.00,35.30,35.25,-8.00,0.00,0.00
807700,13,20000522,2,2021,Doug McDermott,IND,SF,0,3,26.80,48,51,5.00,13.00,38.5,4.00,5.00,80.0,1.00,8.00,12.5,4.00,4.00,100,1.00,3.00,4.00,2.00,2.00,0.00,0.00,6.00,15.00,28.80,27.50,-33.00,0.00,0.00
807701,13,20000724,2,2021,Jakarr Sampson,IND,SF,0,3,16.80,25,1,2.00,5.00,40.0,1.00,2.00,50.0,1.00,3.00,33.3,1.00,2.00,50.0,0.00,4.00,4.00,2.00,2.00,0.00,1.00,6.00,6.00,18.80,18.00,-16.00,0.00,0.00
807702,26,20001417,2,2021,Axel Toupane,GS,SF,0,2,10.50,15,21,0.00,2.00,0,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,1.00,4.00,5.00,1.00,1.00,2.00,3.00,1.00,0.00,13.50,12.25,1.00,0.00,0.00
807703,13,20001424,2,2021,Myles Turner,IND,C,1,1,25.70,26,37,4.00,7.00,57.1,2.00,3.00,66.7,2.00,4.00,50.0,4.00,7.00,57.1,0.00,6.00,6.00,1.00,0.00,3.00,3.00,4.00,14.00,28.70,28.50,0.00,0.00,0.00
807704,20,20001517,2,2021,Greg Whittington,DEN,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807705,17,20002124,2,2021,Trevon Bluiett,UTA,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807706,2,20002294,2,2021,Cody Martin,CHA,PF,2,4,51.30,78,25,7.00,19.00,36.8,6.00,11.00,54.5,1.00,8.00,12.5,3.00,4.00,75.0,3.00,11.00,14.00,5.00,6.00,1.00,5.00,6.00,18.00,58.30,55.00,-59.00,0.00,0.00
807707,26,20002494,2,2021,Mychal Mulder,GS,PG,0,3,16.60,24,19,4.00,9.00,44.4,0.00,3.00,0,4.00,6.00,66.7,1.00,2.00,50.0,0.00,3.00,3.00,0.00,0.00,0.00,0.00,1.00,13.00,16.60,18.75,-6.00,0.00,0.00
807708,2,20002587,2,2021,Nate Darling,CHA,SG,0,2,7.90,12,38,0.00,3.00,0,0.00,2.00,0,0.00,1.00,0,0.00,0.00,0,0.00,2.00,2.00,3.00,1.00,0.00,1.00,0.00,0.00,8.90,8.50,2.00,0.00,0.00
807709,17,20000840,2,2021,Rudy Gobert,UTA,C,3,3,85.70,71,46,7.00,11.00,63.6,7.00,11.00,63.6,0.00,0.00,0,15.00,22.00,68.2,5.00,31.00,36.00,7.00,1.00,2.00,3.00,8.00,29.00,88.70,90.50,44.00,1.00,0.00
807710,25,20001406,2,2021,Kristaps Porzingis,DAL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807711,16,20001431,2,2021,Karl-Anthony Towns,MIN,C,3,3,84.80,75,4,15.00,39.00,38.5,11.00,21.00,52.4,4.00,18.00,22.2,13.00,16.00,81.2,3.00,21.00,24.00,8.00,1.00,3.00,11.00,11.00,47.00,88.80,93.50,-17.00,0.00,0.00
807712,17,20001708,2,2021,Georges Niang,UTA,SF,1,3,37.00,38,26,9.00,16.00,56.2,4.00,7.00,57.1,5.00,9.00,55.6,0.00,0.00,0,0.00,5.00,5.00,4.00,1.00,2.00,4.00,4.00,23.00,40.00,41.75,11.00,0.00,0.00
807713,10,20001733,2,2021,Fred Vanvleet,TOR,PG,3,3,78.80,62,43,15.00,32.00,46.9,9.00,14.00,64.3,6.00,18.00,33.3,3.00,3.00,100,1.00,3.00,4.00,16.00,8.00,0.00,5.00,6.00,39.00,86.80,84.50,-12.00,0.00,0.00
807714,2,20002010,2,2021,Devonte' Graham,CHA,PG,4,4,93.80,103,30,23.00,49.00,46.9,10.00,17.00,58.8,13.00,32.00,40.6,5.00,6.00,83.3,1.00,8.00,9.00,16.00,4.00,0.00,13.00,5.00,64.00,97.80,107.25,-2.00,0.00,0.00
807715,12,20002333,2,2021,Dean Wade,CLE,PF,0,4,52.80,71,52,11.00,22.00,50.0,4.00,7.00,57.1,7.00,15.00,46.7,2.00,2.00,100,2.00,12.00,14.00,0.00,2.00,2.00,3.00,9.00,31.00,56.80,58.50,4.00,0.00,0.00
807716,29,20002601,2,2021,Ty-Shon Alexander,PHO,PG,0,3,13.00,23,37,3.00,8.00,37.5,2.00,4.00,50.0,1.00,4.00,25.0,0.00,0.00,0,0.00,0.00,0.00,2.00,2.00,0.00,1.00,0.00,7.00,15.00,14.00,2.00,0.00,0.00
807717,24,20000656,2,2021,Patty Mills,SA,PG,0,3,63.20,65,22,18.00,39.00,46.2,8.00,18.00,44.4,10.00,21.00,47.6,3.00,4.00,75.0,0.00,6.00,6.00,4.00,3.00,0.00,5.00,4.00,49.00,66.20,71.00,-29.00,0.00,0.00
807718,15,20000813,2,2021,D.J. Augustin,MIL,PG,0,2,23.20,38,41,2.00,5.00,40.0,1.00,3.00,33.3,1.00,2.00,50.0,4.00,4.00,100,0.00,1.00,1.00,10.00,0.00,0.00,2.00,5.00,9.00,23.20,24.75,-31.00,0.00,0.00
807719,25,20001449,2,2021,Boban Marjanovic,DAL,C,0,3,26.50,23,40,8.00,14.00,57.1,8.00,12.00,66.7,0.00,2.00,0,1.00,1.00,100,0.00,10.00,10.00,1.00,0.00,0.00,4.00,4.00,17.00,26.50,29.00,1.00,0.00,0.00
807720,20,20001885,2,2021,P.J. Dozier,DEN,PG,0,3,52.50,50,1,10.00,18.00,55.6,6.00,9.00,66.7,4.00,9.00,44.4,3.00,5.00,60.0,3.00,7.00,10.00,7.00,2.00,2.00,5.00,10.00,27.00,56.50,57.50,6.00,0.00,0.00
807721,21,20002283,2,2021,Brandon Clarke,MEM,PF,0,2,29.60,37,56,4.00,10.00,40.0,2.00,7.00,28.6,2.00,3.00,66.7,7.00,9.00,77.8,3.00,5.00,8.00,2.00,0.00,1.00,2.00,4.00,17.00,30.60,32.00,2.00,0.00,0.00
807722,16,20002319,2,2021,Jaylen Nowell,MIN,PG,0,3,49.90,39,8,12.00,18.00,66.7,7.00,8.00,87.5,5.00,10.00,50.0,7.00,11.00,63.6,2.00,5.00,7.00,1.00,0.00,2.00,0.00,3.00,36.00,51.90,52.75,14.00,0.00,0.00
807723,2,20002528,2,2021,LaMelo Ball,CHA,PG,0,4,74.50,86,52,11.00,42.00,26.2,5.00,20.00,25.0,6.00,22.00,27.3,6.00,8.00,75.0,2.00,18.00,20.00,15.00,2.00,2.00,14.00,8.00,34.00,78.50,85.50,-17.00,0.00,0.00
807724,18,20002562,2,2021,Vit Krejci,OKC,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807725,26,20000482,2,2021,Draymond Green,GS,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807726,25,20000836,2,2021,Trey Burke,DAL,PG,0,3,43.60,50,23,10.00,22.00,45.5,7.00,12.00,58.3,3.00,10.00,30.0,3.00,3.00,100,2.00,1.00,3.00,10.00,1.00,0.00,3.00,4.00,26.00,44.60,46.75,14.00,0.00,0.00
807727,26,20001503,2,2021,Brad Wanamaker,GS,PG,0,3,54.40,53,34,7.00,14.00,50.0,4.00,7.00,57.1,3.00,7.00,42.9,10.00,12.00,83.3,1.00,11.00,12.00,6.00,2.00,3.00,6.00,9.00,27.00,59.40,59.50,-7.00,0.00,0.00
807728,18,20001822,2,2021,Hamidou Diallo,OKC,SG,1,3,49.90,62,12,11.00,29.00,37.9,11.00,26.00,42.3,0.00,3.00,0,5.00,5.00,100,5.00,12.00,17.00,5.00,0.00,0.00,5.00,5.00,27.00,49.90,54.75,0.00,1.00,0.00
807729,13,20001954,2,2021,Amida Brimah,IND,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807730,17,20002422,2,2021,Juwan Morgan,UTA,PF,0,3,19.80,38,49,4.00,8.00,50.0,1.00,3.00,33.3,3.00,5.00,60.0,0.00,0.00,0,2.00,7.00,9.00,0.00,0.00,0.00,2.00,4.00,11.00,19.80,22.75,17.00,0.00,0.00
807731,10,20002457,2,2021,Matt Thomas,TOR,PG,0,3,41.90,50,43,7.00,18.00,38.9,2.00,5.00,40.0,5.00,13.00,38.5,2.00,2.00,100,0.00,2.00,2.00,7.00,4.00,1.00,2.00,2.00,21.00,46.90,45.50,14.00,0.00,0.00
807732,20,20002589,2,2021,Markus Howard,DEN,PG,0,2,4.50,7,52,1.00,1.00,100,0.00,0.00,0,1.00,1.00,100,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,4.50,5.00,12.00,0.00,0.00
807733,2,20002622,2,2021,Javin DeLaurier,CHA,PF,0,1,5.40,3,18,1.00,1.00,100,0.00,0.00,0,1.00,1.00,100,0.00,0.00,0,1.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,5.40,6.00,1.00,0.00,0.00
807734,13,20000492,2,2021,Justin Holiday,IND,SG,2,3,58.80,77,27,9.00,22.00,40.9,2.00,7.00,28.6,7.00,15.00,46.7,0.00,0.00,0,2.00,7.00,9.00,6.00,7.00,1.00,2.00,3.00,25.00,66.80,63.75,37.00,0.00,0.00
807735,18,20000541,2,2021,Trevor Ariza,OKC,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807736,29,20001898,2,2021,Johnathan Motley,PHO,PF,0,4,46.30,46,35,8.00,15.00,53.3,8.00,14.00,57.1,0.00,1.00,0,8.00,12.00,66.7,7.00,12.00,19.00,1.00,1.00,1.00,6.00,10.00,24.00,48.30,50.25,-25.00,0.00,0.00
807737,29,20001998,2,2021,Mikal Bridges,PHO,SF,4,4,81.10,105,52,19.00,43.00,44.2,12.00,20.00,60.0,7.00,23.00,30.4,4.00,5.00,80.0,3.00,5.00,8.00,9.00,5.00,1.00,3.00,12.00,49.00,87.10,86.50,-10.00,0.00,0.00
807738,29,20002398,2,2021,Tariq Owens,PHO,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807739,20,20002547,2,2021,Zeke Nnaji,DEN,C,0,3,27.10,31,3,6.00,10.00,60.0,3.00,6.00,50.0,3.00,4.00,75.0,3.00,4.00,75.0,0.00,3.00,3.00,1.00,0.00,2.00,0.00,2.00,18.00,29.10,28.75,16.00,0.00,0.00
807740,20,20002549,2,2021,RJ Hampton,DEN,PG,0,2,20.90,30,47,3.00,11.00,27.3,2.00,7.00,28.6,1.00,4.00,25.0,2.00,2.00,100,1.00,6.00,7.00,3.00,1.00,0.00,3.00,5.00,9.00,21.90,23.25,10.00,0.00,0.00
807741,10,20002583,2,2021,Jalen Harris,TOR,SG,0,2,2.00,14,8,1.00,4.00,25.0,0.00,1.00,0,1.00,3.00,33.3,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,2.00,3.00,-17.00,0.00,0.00
807742,12,20000828,2,2021,JaVale McGee,CLE,C,1,1,10.60,12,20,0.00,4.00,0,0.00,4.00,0,0.00,0.00,0,2.00,2.00,100,0.00,3.00,3.00,2.00,1.00,1.00,2.00,0.00,2.00,12.60,11.75,-18.00,0.00,0.00
807743,2,20001413,2,2021,Terry Rozier,CHA,PG,4,4,114.10,98,21,21.00,42.00,50.0,9.00,20.00,45.0,12.00,22.00,54.5,14.00,18.00,77.8,2.00,16.00,18.00,11.00,5.00,0.00,2.00,5.00,68.00,119.10,122.00,39.00,0.00,0.00
807744,18,20001847,2,2021,Frank Jackson,OKC,PG,0,3,44.70,60,16,14.00,28.00,50.0,8.00,16.00,50.0,6.00,12.00,50.0,3.00,4.00,75.0,1.00,5.00,6.00,3.00,1.00,0.00,6.00,3.00,37.00,45.70,51.00,-3.00,0.00,0.00
807745,17,20001913,2,2021,Royce O'Neale,UTA,SF,1,1,19.30,21,21,2.00,3.00,66.7,1.00,1.00,100,1.00,2.00,50.0,0.00,0.00,0,0.00,4.00,4.00,5.00,1.00,0.00,0.00,3.00,5.00,20.30,20.00,18.00,0.00,0.00
807746,29,20002028,2,2021,Jevon Carter,PHO,PG,1,4,78.30,118,19,13.00,38.00,34.2,6.00,17.00,35.3,7.00,21.00,33.3,4.00,4.00,100,2.00,7.00,9.00,15.00,7.00,0.00,6.00,11.00,37.00,85.30,85.25,-34.00,0.00,0.00
807747,17,20002564,2,2021,Elijah Hughes,UTA,SG,0,3,31.50,31,48,10.00,18.00,55.6,7.00,8.00,87.5,3.00,10.00,30.0,3.00,4.00,75.0,0.00,5.00,5.00,1.00,0.00,0.00,2.00,1.00,26.00,31.50,34.25,5.00,0.00,0.00
807748,18,20002598,2,2021,Josh Hall,OKC,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807749,15,20002613,2,2021,EJ Montgomery,MIL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807750,20,20000602,2,2021,Paul Millsap,DEN,PF,3,3,85.00,64,2,17.00,32.00,53.1,11.00,19.00,57.9,6.00,13.00,46.2,10.00,10.00,100,2.00,13.00,15.00,4.00,6.00,2.00,5.00,2.00,50.00,93.00,91.25,36.00,0.00,0.00
807751,24,20000616,2,2021,LaMarcus Aldridge,SA,PF,3,3,58.80,75,0,11.00,38.00,28.9,7.00,19.00,36.8,4.00,19.00,21.1,6.00,7.00,85.7,3.00,11.00,14.00,2.00,2.00,4.00,5.00,7.00,32.00,64.80,64.00,-32.00,0.00,0.00
807752,29,20001437,2,2021,Cameron Payne,PHO,PG,1,2,35.60,45,59,8.00,19.00,42.1,7.00,14.00,50.0,1.00,5.00,20.0,0.00,0.00,0,2.00,6.00,8.00,6.00,2.00,0.00,4.00,5.00,17.00,37.60,38.50,-24.00,0.00,0.00
807753,20,20001988,2,2021,Michael Porter Jr.,DEN,PF,2,3,69.20,68,12,12.00,31.00,38.7,5.00,14.00,35.7,7.00,17.00,41.2,6.00,7.00,85.7,7.00,14.00,21.00,4.00,1.00,2.00,5.00,12.00,37.00,72.20,76.25,34.00,0.00,0.00
807754,24,20002323,2,2021,Quinndary Weatherspoon,SA,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807755,16,20002523,2,2021,Anthony Edwards,MIN,SG,0,3,54.20,78,31,11.00,38.00,28.9,6.00,18.00,33.3,5.00,20.00,25.0,7.00,8.00,87.5,1.00,10.00,11.00,6.00,2.00,1.00,8.00,10.00,34.00,57.20,61.25,-25.00,0.00,0.00
807756,12,20002588,2,2021,Lamar Stevens,CLE,PF,0,3,24.50,29,58,3.00,9.00,33.3,3.00,8.00,37.5,0.00,1.00,0,2.00,2.00,100,0.00,10.00,10.00,1.00,1.00,1.00,1.00,5.00,8.00,26.50,25.50,-2.00,0.00,0.00
807757,2,20002623,2,2021,Khalil Whitney,CHA,SF,0,1,2.00,1,46,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,2.00,2.00,100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,2.00,-7.00,0.00,0.00
807758,25,20000539,2,2021,Dwight Powell,DAL,PF,3,3,45.30,58,32,7.00,20.00,35.0,6.00,14.00,42.9,1.00,6.00,16.7,3.00,5.00,60.0,2.00,12.00,14.00,5.00,1.00,1.00,1.00,8.00,18.00,47.30,47.00,4.00,0.00,0.00
807759,29,20000664,2,2021,Chris Paul,PHO,PG,2,2,37.00,42,2,3.00,13.00,23.1,3.00,10.00,30.0,0.00,3.00,0,3.00,3.00,100,0.00,10.00,10.00,14.00,1.00,0.00,7.00,4.00,9.00,38.00,41.00,-1.00,0.00,0.00
807760,25,20001757,2,2021,Dorian Finney-Smith,DAL,SF,3,3,57.20,69,51,8.00,17.00,47.1,2.00,5.00,40.0,6.00,12.00,50.0,0.00,0.00,0,8.00,13.00,21.00,4.00,1.00,2.00,2.00,6.00,22.00,60.20,62.25,18.00,0.00,0.00
807761,13,20001875,2,2021,Edmond Sumner,IND,PG,0,2,19.60,32,56,5.00,10.00,50.0,4.00,7.00,57.1,1.00,3.00,33.3,5.00,6.00,83.3,0.00,3.00,3.00,0.00,0.00,1.00,2.00,5.00,16.00,20.60,21.25,-36.00,0.00,0.00
807762,15,20002068,2,2021,Jaylen Adams,MIL,PG,0,3,11.70,22,38,1.00,7.00,14.3,0.00,2.00,0,1.00,5.00,20.0,4.00,4.00,100,0.00,1.00,1.00,3.00,0.00,0.00,1.00,2.00,7.00,11.70,12.75,-17.00,0.00,0.00
807763,24,20002536,2,2021,Devin Vassell,SA,SG,0,3,88.20,82,46,15.00,29.00,51.7,10.00,19.00,52.6,5.00,10.00,50.0,6.00,9.00,66.7,2.00,14.00,16.00,6.00,9.00,1.00,1.00,7.00,41.00,98.20,92.00,-13.00,0.00,0.00
807764,24,20000456,2,2021,DeMar DeRozan,SA,SG,3,3,59.20,75,28,12.00,29.00,41.4,10.00,25.00,40.0,2.00,4.00,50.0,14.00,14.00,100,2.00,4.00,6.00,10.00,1.00,0.00,5.00,5.00,40.00,60.20,63.00,-31.00,0.00,0.00
807765,18,20000613,2,2021,Mike Muscala,OKC,PF,1,2,47.70,35,4,10.00,15.00,66.7,3.00,5.00,60.0,7.00,10.00,70.0,4.00,4.00,100,0.00,6.00,6.00,1.00,0.00,4.00,0.00,2.00,31.00,51.70,51.50,23.00,0.00,0.00
807766,15,20000749,2,2021,Marvin Williams,MIL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807767,2,20000754,2,2021,Cody Zeller,CHA,C,4,4,68.60,73,50,12.00,23.00,52.2,9.00,18.00,50.0,3.00,5.00,60.0,13.00,14.00,92.9,6.00,12.00,18.00,4.00,1.00,1.00,3.00,10.00,40.00,70.60,72.50,-22.00,0.00,0.00
807768,13,20001683,2,2021,Domantas Sabonis,IND,C,3,3,107.10,78,28,23.00,41.00,56.1,22.00,33.00,66.7,1.00,8.00,12.5,13.00,19.00,68.4,12.00,21.00,33.00,5.00,3.00,0.00,6.00,7.00,60.00,110.10,115.25,24.00,2.00,0.00
807769,10,20001690,2,2021,Deandre Bembry,TOR,SF,0,3,29.40,40,47,3.00,8.00,37.5,2.00,4.00,50.0,1.00,4.00,25.0,4.00,4.00,100,0.00,7.00,7.00,6.00,1.00,1.00,3.00,2.00,11.00,31.40,31.75,14.00,0.00,0.00
807770,15,20002585,2,2021,Sam Merrill,MIL,SG,0,3,16.20,26,30,4.00,9.00,44.4,0.00,2.00,0,4.00,7.00,57.1,1.00,1.00,100,0.00,1.00,1.00,0.00,0.00,1.00,0.00,3.00,13.00,17.20,18.25,5.00,0.00,0.00
807771,16,20002592,2,2021,Ashton Hagans,MIN,PG,0,2,3.70,6,15,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1.00,1.00,1.00,1.00,0.00,1.00,2.00,0.00,4.70,4.25,5.00,0.00,0.00
807772,16,20002619,2,2021,Ade Murkey,MIN,PF,0,1,1.20,3,26,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,0.00,0.00,0,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.20,1.25,7.00,0.00,0.00
807773,25,20002621,2,2021,Devonte Patterson,DAL,SF,0,2,4.50,5,58,1.00,2.00,50.0,0.00,1.00,0,1.00,1.00,100,0.00,0.00,0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,4.50,5.00,-4.00,0.00,0.00
807774,15,20000498,2,2021,Ersan Ilyasova,MIL,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807775,12,20000841,2,2021,Dante Exum,CLE,PG,0,2,46.80,50,28,10.00,19.00,52.6,7.00,12.00,58.3,3.00,7.00,42.9,7.00,10.00,70.0,1.00,3.00,4.00,10.00,2.00,1.00,9.00,3.00,30.00,49.80,53.00,38.00,0.00,0.00
807776,29,20001698,2,2021,Cheick Diallo,PHO,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807777,21,20001991,2,2021,Jaren Jackson Jr.,MEM,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807778,24,20002041,2,2021,Keita Bates-Diop,SA,SF,0,1,4.20,3,53,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,3.00,4.00,75.0,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,4.20,4.25,2.00,0.00,0.00
807779,16,20002127,2,2021,Jordan McLaughlin,MIN,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807780,26,20002527,2,2021,James Wiseman,GS,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
807781,25,20000464,2,2021,James Johnson,DAL,PF,0,3,28.80,33,0,3.00,8.00,37.5,1.00,3.00,33.3,2.00,5.00,40.0,0.00,0.00,0,2.00,7.00,9.00,6.00,0.00,2.00,3.00,5.00,8.00,30.80,31.75,-20.00,0.00,0.00
