StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1004008,5,20002311,2,2023,Admiral Schofield,ORL,PF,0,1,14.30,8,49,2.00,3.00,66.7,0.00,0.00,0,2.00,3.00,66.7,0.00,0.00,0,1.00,3.00,4.00,3.00,0.00,0.00,1.00,2.00,6.00,14.30,16.00,10.00,0.00,0.00
1004009,30,20000608,2,2023,Kent Bazemore,SAC,SG,0,2,22.90,17,47,3.00,7.00,42.9,2.00,3.00,66.7,1.00,4.00,25.0,1.00,3.00,33.3,0.00,2.00,2.00,3.00,3.00,1.00,0.00,2.00,8.00,26.90,23.50,17.00,0.00,0.00
1004010,30,20001833,2,2023,Malik Monk,SAC,SG,0,4,69.70,64,51,10.00,32.00,31.2,6.00,13.00,46.2,4.00,19.00,21.1,8.00,11.00,72.7,1.00,15.00,16.00,7.00,5.00,0.00,2.00,4.00,32.00,74.70,73.50,26.00,0.00,0.00
1004011,27,20002915,2,2023,Scotty Pippen Jr.,LAL,PG,1,6,72.60,83,45,12.00,30.00,40.0,9.00,18.00,50.0,3.00,12.00,25.0,10.00,15.00,66.7,2.00,11.00,13.00,12.00,4.00,3.00,12.00,12.00,37.00,79.60,80.75,-47.00,0.00,0.00
1004012,20,20001988,2,2023,Michael Porter Jr.,DEN,SF,4,5,99.00,98,8,25.00,49.00,51.0,12.00,24.00,50.0,13.00,25.00,52.0,5.00,6.00,83.3,5.00,15.00,20.00,4.00,4.00,0.00,7.00,10.00,68.00,103.00,110.00,-14.00,0.00,0.00
1004013,27,20000468,2,2023,Anthony Davis,LAL,C,3,3,111.40,64,19,20.00,38.00,52.6,16.00,28.00,57.1,4.00,10.00,40.0,14.00,18.00,77.8,4.00,23.00,27.00,8.00,3.00,3.00,3.00,7.00,58.00,117.40,119.25,-8.00,2.00,0.00
1004014,27,20002844,2,2023,Matt Ryan,LAL,SF,0,5,45.40,66,19,12.00,31.00,38.7,2.00,4.00,50.0,10.00,27.00,37.0,4.00,4.00,100,0.00,7.00,7.00,0.00,0.00,0.00,1.00,7.00,38.00,45.40,51.25,-28.00,0.00,0.00
1004015,8,20000574,2,2023,Kyrie Irving,BKN,PG,3,3,101.40,82,4,20.00,44.00,45.5,11.00,23.00,47.8,9.00,21.00,42.9,9.00,12.00,75.0,2.00,10.00,12.00,12.00,7.00,1.00,5.00,6.00,58.00,109.40,109.00,23.00,0.00,0.00
1004016,30,20001573,2,2023,Quinn Cook,SAC,PG,0,2,17.40,18,13,5.00,11.00,45.5,3.00,6.00,50.0,2.00,5.00,40.0,1.00,1.00,100,1.00,1.00,2.00,2.00,0.00,0.00,1.00,0.00,13.00,17.40,19.00,10.00,0.00,0.00
1004017,28,20000903,2,2023,Robert Covington,LAC,SF,0,3,43.40,46,52,6.00,14.00,42.9,3.00,3.00,100,3.00,11.00,27.3,5.00,7.00,71.4,0.00,7.00,7.00,4.00,0.00,5.00,1.00,4.00,20.00,48.40,45.75,-4.00,0.00,0.00
1004018,30,20003010,2,2023,Chima Moneke,SAC,PF,0,3,24.80,30,27,4.00,9.00,44.4,4.00,8.00,50.0,0.00,1.00,0,2.00,2.00,100,1.00,3.00,4.00,2.00,3.00,1.00,1.00,4.00,10.00,28.80,25.50,22.00,0.00,0.00
1004019,27,20000554,2,2023,Patrick Beverley,LAL,PG,2,4,57.40,81,48,6.00,21.00,28.6,2.00,6.00,33.3,4.00,15.00,26.7,12.00,15.00,80.0,4.00,8.00,12.00,8.00,3.00,1.00,5.00,8.00,28.00,61.40,62.50,-23.00,0.00,0.00
1004020,5,20001985,2,2023,Mo Bamba,ORL,C,2,5,88.20,86,12,16.00,32.00,50.0,11.00,16.00,68.8,5.00,16.00,31.2,1.00,2.00,50.0,7.00,14.00,21.00,2.00,3.00,11.00,6.00,14.00,38.00,102.20,94.75,-47.00,0.00,0.00
1004021,30,20002678,2,2023,Neemias Queta,SAC,C,0,4,32.00,41,37,5.00,7.00,71.4,5.00,6.00,83.3,0.00,1.00,0,0.00,0.00,0,2.00,8.00,10.00,4.00,1.00,3.00,4.00,6.00,10.00,36.00,34.50,10.00,0.00,0.00
1004022,28,20002386,2,2023,Amir Coffey,LAC,PF,0,3,36.10,53,22,6.00,17.00,35.3,3.00,9.00,33.3,3.00,8.00,37.5,4.00,7.00,57.1,1.00,7.00,8.00,5.00,1.00,0.00,2.00,4.00,19.00,37.10,39.00,-11.00,0.00,0.00
1004023,28,20000617,2,2023,Nicolas Batum,LAC,PF,1,3,30.50,44,52,4.00,11.00,36.4,1.00,2.00,50.0,3.00,9.00,33.3,0.00,0.00,0,1.00,9.00,10.00,3.00,2.00,2.00,5.00,2.00,11.00,34.50,35.00,18.00,0.00,0.00
1004024,5,20002549,2,2023,R.J. Hampton,ORL,PG,0,5,107.60,109,25,17.00,40.00,42.5,15.00,25.00,60.0,2.00,15.00,13.3,4.00,6.00,66.7,3.00,15.00,18.00,20.00,7.00,4.00,6.00,8.00,40.00,118.60,112.50,3.00,0.00,0.00
1004025,27,20000571,2,2023,LeBron James,LAL,SF,3,4,99.10,77,34,22.00,41.00,53.7,17.00,26.00,65.4,5.00,15.00,33.3,15.00,19.00,78.9,1.00,17.00,18.00,9.00,2.00,0.00,4.00,3.00,64.00,101.10,106.00,8.00,1.00,0.00
1004026,27,20002008,2,2023,Lonnie Walker IV,LAL,SF,2,3,60.60,63,42,14.00,36.00,38.9,9.00,20.00,45.0,5.00,16.00,31.2,3.00,4.00,75.0,1.00,7.00,8.00,8.00,1.00,2.00,3.00,5.00,36.00,63.60,65.00,-14.00,0.00,0.00
1004027,27,20002735,2,2023,Jay Huff,LAL,C,0,3,29.90,28,10,6.00,8.00,75.0,6.00,6.00,100,0.00,2.00,0,0.00,0.00,0,5.00,7.00,12.00,3.00,0.00,1.00,3.00,7.00,12.00,30.90,32.00,-13.00,0.00,0.00
1004028,18,20002921,2,2023,Jaylin Williams,OKC,PF,1,4,41.70,59,1,1.00,6.00,16.7,1.00,3.00,33.3,0.00,3.00,0,4.00,10.00,40.0,1.00,20.00,21.00,5.00,2.00,1.00,3.00,7.00,6.00,44.70,44.25,6.00,0.00,0.00
1004029,8,20002658,2,2023,Cam Thomas,BKN,SG,0,4,58.50,74,54,14.00,35.00,40.0,12.00,29.00,41.4,2.00,6.00,33.3,12.00,13.00,92.3,3.00,7.00,10.00,5.00,0.00,3.00,9.00,4.00,42.00,61.50,64.50,-26.00,0.00,0.00
1004030,7,20001447,2,2023,Montrezl Harrell,PHI,C,0,3,65.30,43,51,13.00,20.00,65.0,13.00,20.00,65.0,0.00,0.00,0,11.00,14.00,78.6,7.00,7.00,14.00,5.00,0.00,3.00,2.00,7.00,37.00,68.30,67.00,19.00,0.00,0.00
1004031,5,20001825,2,2023,Markelle Fultz,ORL,PG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004032,30,20002031,2,2023,Chimezie Metu,SAC,C,0,4,41.70,46,35,8.00,14.00,57.1,6.00,6.00,100,2.00,8.00,25.0,2.00,4.00,50.0,1.00,10.00,11.00,5.00,2.00,1.00,5.00,5.00,20.00,44.70,45.75,11.00,0.00,0.00
1004033,27,20002964,2,2023,Javante McCoy,LAL,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004034,27,20002936,2,2023,Cole Swider,LAL,PF,0,6,90.00,115,22,14.00,51.00,27.5,5.00,17.00,29.4,9.00,34.00,26.5,13.00,14.00,92.9,4.00,16.00,20.00,4.00,5.00,2.00,4.00,7.00,50.00,97.00,97.50,-41.00,0.00,0.00
1004035,19,20001848,2,2023,Wes Iwundu,POR,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004036,7,20001708,2,2023,Georges Niang,PHI,SF,0,4,43.60,60,26,9.00,23.00,39.1,2.00,6.00,33.3,7.00,17.00,41.2,0.00,0.00,0,1.00,7.00,8.00,4.00,2.00,0.00,1.00,1.00,25.00,45.60,48.00,23.00,0.00,0.00
1004037,28,20001416,2,2023,Norman Powell,LAC,SF,1,2,53.60,43,8,12.00,25.00,48.0,8.00,14.00,57.1,4.00,11.00,36.4,9.00,9.00,100,2.00,6.00,8.00,2.00,3.00,0.00,2.00,6.00,37.00,56.60,57.00,-11.00,0.00,0.00
1004038,28,20000646,2,2023,Kawhi Leonard,LAC,SF,2,2,33.80,33,1,7.00,16.00,43.8,6.00,12.00,50.0,1.00,4.00,25.0,4.00,4.00,100,0.00,4.00,4.00,4.00,2.00,0.00,0.00,2.00,19.00,35.80,34.50,17.00,0.00,0.00
1004039,30,20002873,2,2023,Keegan Murray,SAC,PF,0,3,58.80,47,44,14.00,20.00,70.0,6.00,9.00,66.7,8.00,11.00,72.7,1.00,2.00,50.0,1.00,8.00,9.00,2.00,4.00,1.00,2.00,0.00,37.00,63.80,64.25,50.00,0.00,0.00
1004040,20,20002973,2,2023,Grant Golden,DEN,C,0,1,0.00,1,16,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
1004041,28,20002312,2,2023,Terance Mann,LAC,PG,0,2,31.20,43,34,5.00,14.00,35.7,3.00,12.00,25.0,2.00,2.00,100,2.00,3.00,66.7,0.00,6.00,6.00,4.00,1.00,1.00,0.00,2.00,14.00,33.20,32.50,-11.00,0.00,0.00
1004042,20,20002040,2,2023,Bruce Brown,DEN,SG,2,5,57.20,104,55,12.00,25.00,48.0,7.00,14.00,50.0,5.00,11.00,45.5,11.00,13.00,84.6,0.00,11.00,11.00,4.00,1.00,0.00,4.00,13.00,40.00,58.20,62.25,-18.00,0.00,0.00
1004043,30,20000852,2,2023,Alex Len,SAC,C,0,4,63.00,54,41,12.00,13.00,92.3,9.00,10.00,90.0,3.00,3.00,100,5.00,7.00,71.4,3.00,12.00,15.00,4.00,3.00,2.00,3.00,11.00,32.00,68.00,66.75,32.00,0.00,0.00
1004044,20,20002701,2,2023,Bones Hyland,DEN,PG,1,4,97.40,77,54,21.00,44.00,47.7,14.00,25.00,56.0,7.00,19.00,36.8,16.00,18.00,88.9,3.00,9.00,12.00,8.00,3.00,3.00,6.00,4.00,65.00,103.40,104.50,-4.00,0.00,0.00
1004045,20,20000663,2,2023,DeAndre Jordan,DEN,C,2,4,64.80,76,23,11.00,17.00,64.7,11.00,17.00,64.7,0.00,0.00,0,3.00,5.00,60.0,9.00,20.00,29.00,6.00,0.00,1.00,6.00,4.00,25.00,65.80,69.25,-8.00,0.00,0.00
1004046,7,20001722,2,2023,Furkan Korkmaz,PHI,SG,0,4,49.30,56,0,10.00,26.00,38.5,8.00,14.00,57.1,2.00,12.00,16.7,5.00,5.00,100,2.00,7.00,9.00,5.00,3.00,1.00,4.00,1.00,27.00,53.30,52.75,32.00,0.00,0.00
1004047,7,20002455,2,2023,Charlie Brown Jr.,PHI,SG,0,4,18.20,35,39,4.00,12.00,33.3,4.00,8.00,50.0,0.00,4.00,0,1.00,1.00,100,2.00,4.00,6.00,0.00,1.00,1.00,2.00,6.00,9.00,20.20,19.50,7.00,0.00,0.00
1004048,5,20000832,2,2023,Gary Harris,ORL,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004049,28,20002352,2,2023,Moses Brown,LAC,C,0,2,6.10,13,36,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,1.00,2.00,50.0,0.00,3.00,3.00,1.00,1.00,0.00,2.00,7.00,1.00,7.10,7.25,-9.00,0.00,0.00
1004050,7,20000726,2,2023,Joel Embiid,PHI,C,2,2,50.90,41,28,14.00,30.00,46.7,14.00,25.00,56.0,0.00,5.00,0,3.00,4.00,75.0,0.00,12.00,12.00,3.00,0.00,1.00,1.00,7.00,31.00,51.90,52.00,-8.00,0.00,0.00
1004051,30,20002664,2,2023,Davion Mitchell,SAC,PG,0,4,51.70,62,53,9.00,25.00,36.0,4.00,16.00,25.0,5.00,9.00,55.6,0.00,2.00,0,1.00,5.00,6.00,13.00,3.00,0.00,4.00,7.00,23.00,54.70,56.50,55.00,0.00,0.00
1004052,18,20002286,2,2023,Darius Bazley,OKC,PF,0,4,85.20,88,19,14.00,27.00,51.9,14.00,23.00,60.9,0.00,4.00,0,11.00,17.00,64.7,7.00,19.00,26.00,6.00,0.00,6.00,6.00,5.00,39.00,91.20,89.50,10.00,0.00,0.00
1004053,5,20002850,2,2023,Aleem Ford,ORL,SF,0,3,14.70,25,18,2.00,5.00,40.0,1.00,1.00,100,1.00,4.00,25.0,2.00,2.00,100,2.00,4.00,6.00,1.00,0.00,0.00,1.00,2.00,7.00,14.70,16.00,22.00,0.00,0.00
1004054,18,20002870,2,2023,Chet Holmgren,OKC,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004055,30,20001433,2,2023,Trey Lyles,SAC,PF,1,4,50.70,60,0,9.00,22.00,40.9,4.00,11.00,36.4,5.00,11.00,45.5,3.00,4.00,75.0,4.00,12.00,16.00,3.00,2.00,0.00,3.00,7.00,26.00,52.70,55.50,36.00,0.00,0.00
1004056,27,20002080,2,2023,Wenyen Gabriel,LAL,PF,2,6,60.20,91,0,11.00,27.00,40.7,9.00,20.00,45.0,2.00,7.00,28.6,5.00,15.00,33.3,6.00,10.00,16.00,2.00,3.00,5.00,7.00,16.00,29.00,68.20,65.50,-49.00,0.00,0.00
1004057,18,20003013,2,2023,Sacha Killeya-Jones,OKC,PF,0,1,2.00,2,36,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00
1004058,19,20002750,2,2023,Isaiah Miller,POR,PG,0,3,19.70,25,28,3.00,9.00,33.3,3.00,8.00,37.5,0.00,1.00,0,1.00,2.00,50.0,4.00,2.00,6.00,3.00,3.00,0.00,5.00,2.00,7.00,22.70,22.50,-10.00,0.00,0.00
1004059,19,20002836,2,2023,Olivier Sarr,POR,C,0,3,14.50,30,16,2.00,5.00,40.0,1.00,2.00,50.0,1.00,3.00,33.3,2.00,2.00,100,2.00,3.00,5.00,1.00,0.00,0.00,0.00,3.00,7.00,14.50,15.25,-30.00,0.00,0.00
1004060,18,20002896,2,2023,Jalen Williams,OKC,SF,2,4,93.70,106,24,21.00,35.00,60.0,19.00,27.00,70.4,2.00,8.00,25.0,13.00,18.00,72.2,2.00,9.00,11.00,13.00,7.00,0.00,10.00,12.00,57.00,100.70,100.25,38.00,0.00,0.00
1004061,28,20002690,2,2023,Brandon Boston Jr.,LAC,SG,0,3,30.80,46,36,6.00,22.00,27.3,4.00,13.00,30.8,2.00,9.00,22.2,7.00,8.00,87.5,0.00,4.00,4.00,2.00,2.00,1.00,4.00,2.00,21.00,33.80,34.00,-15.00,0.00,0.00
1004062,30,20000483,2,2023,Harrison Barnes,SAC,SF,3,4,47.30,74,57,10.00,29.00,34.5,8.00,17.00,47.1,2.00,12.00,16.7,5.00,9.00,55.6,8.00,6.00,14.00,3.00,1.00,0.00,3.00,3.00,27.00,48.30,50.50,39.00,0.00,0.00
1004063,28,20000881,2,2023,Reggie Jackson,LAC,PG,2,3,30.30,42,55,5.00,16.00,31.2,0.00,3.00,0,5.00,13.00,38.5,4.00,5.00,80.0,0.00,4.00,4.00,7.00,0.00,0.00,4.00,4.00,19.00,30.30,35.00,5.00,0.00,0.00
1004064,8,20000858,2,2023,T.J. Warren,BKN,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004065,13,20002610,2,2023,Trevelin Queen,IND,SG,0,1,7.70,4,36,2.00,5.00,40.0,2.00,4.00,50.0,0.00,1.00,0,0.00,0.00,0,0.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,4.00,9.70,9.25,0.00,0.00,0.00
1004066,20,20000901,2,2023,Ish Smith,DEN,PG,0,5,91.30,96,59,25.00,41.00,61.0,23.00,37.00,62.2,2.00,4.00,50.0,4.00,8.00,50.0,1.00,8.00,9.00,21.00,1.00,2.00,13.00,8.00,56.00,94.30,99.25,11.00,0.00,0.00
1004067,28,20001840,2,2023,Luke Kennard,LAC,SG,0,3,34.70,40,15,9.00,11.00,81.8,4.00,5.00,80.0,5.00,6.00,83.3,0.00,0.00,0,1.00,5.00,6.00,3.00,1.00,0.00,2.00,1.00,23.00,35.70,38.50,1.00,0.00,0.00
1004068,18,20002859,2,2023,Lindy Waters III,OKC,SF,0,4,36.30,48,48,4.00,14.00,28.6,1.00,4.00,25.0,3.00,10.00,30.0,7.00,8.00,87.5,0.00,9.00,9.00,1.00,2.00,1.00,0.00,4.00,18.00,39.30,38.25,24.00,0.00,0.00
1004069,8,20002292,2,2023,Nicolas Claxton,BKN,C,4,4,76.00,80,19,16.00,18.00,88.9,16.00,18.00,88.9,0.00,0.00,0,4.00,8.00,50.0,7.00,13.00,20.00,4.00,3.00,4.00,4.00,12.00,36.00,83.00,79.00,20.00,0.00,0.00
1004070,7,20002584,2,2023,Paul Reed,PHI,PF,1,4,70.90,62,21,7.00,14.00,50.0,7.00,14.00,50.0,0.00,0.00,0,5.00,5.00,100,9.00,8.00,17.00,5.00,10.00,4.00,4.00,10.00,19.00,84.90,73.75,21.00,0.00,0.00
1004071,18,20001674,2,2023,Marquese Chriss,OKC,PF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004072,18,20001820,2,2023,David Nwaba,OKC,SG,0,3,21.00,23,19,0.00,3.00,0,0.00,3.00,0,0.00,0.00,0,10.00,12.00,83.3,2.00,3.00,5.00,0.00,2.00,1.00,1.00,0.00,10.00,24.00,21.75,-3.00,0.00,0.00
1004073,20,20000632,2,2023,Jeff Green,DEN,PF,1,4,61.20,77,29,13.00,25.00,52.0,9.00,12.00,75.0,4.00,13.00,30.8,7.00,8.00,87.5,1.00,5.00,6.00,6.00,1.00,4.00,2.00,7.00,37.00,66.20,64.50,-6.00,0.00,0.00
1004074,20,20002547,2,2023,Zeke Nnaji,DEN,C,0,5,77.90,87,48,17.00,30.00,56.7,14.00,21.00,66.7,3.00,9.00,33.3,9.00,16.00,56.2,10.00,12.00,22.00,3.00,1.00,2.00,5.00,13.00,46.00,80.90,83.00,-10.00,0.00,0.00
1004075,8,20000884,2,2023,Kevin Durant,BKN,PF,4,4,126.10,106,18,26.00,54.00,48.1,19.00,35.00,54.3,7.00,19.00,36.8,15.00,19.00,78.9,0.00,13.00,13.00,19.00,5.00,6.00,14.00,5.00,74.00,137.10,137.25,13.00,0.00,0.00
1004076,7,20002899,2,2023,Julian Champagnie,PHI,SF,0,4,46.90,37,17,8.00,18.00,44.4,4.00,6.00,66.7,4.00,12.00,33.3,2.00,2.00,100,5.00,7.00,12.00,3.00,3.00,0.00,0.00,1.00,22.00,49.90,49.50,24.00,0.00,0.00
1004077,28,20001694,2,2023,Ivica Zubac,LAC,C,3,3,51.10,49,46,11.00,15.00,73.3,11.00,15.00,73.3,0.00,0.00,0,3.00,5.00,60.0,4.00,9.00,13.00,5.00,0.00,4.00,5.00,8.00,25.00,55.10,54.25,6.00,0.00,0.00
1004078,28,20002999,2,2023,Lucas Williamson,LAC,PG,0,1,9.70,16,42,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,50.0,2.00,2.00,100,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,5.00,10.70,10.25,7.00,0.00,0.00
1004079,27,20000606,2,2023,Dennis Schroder,LAL,PG,0,1,0.20,9,27,0.00,4.00,0,0.00,3.00,0,0.00,1.00,0,0.00,0.00,0,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.20,0.75,-1.00,0.00,0.00
1004080,19,20002919,2,2023,Jabari Walker,POR,PF,0,4,21.00,35,24,6.00,10.00,60.0,4.00,8.00,50.0,2.00,2.00,100,0.00,1.00,0,2.00,3.00,5.00,0.00,0.00,2.00,3.00,2.00,14.00,23.00,23.75,-1.00,0.00,0.00
1004081,5,20002670,2,2023,Jalen Suggs,ORL,SG,2,3,16.90,38,20,4.00,10.00,40.0,2.00,5.00,40.0,2.00,5.00,40.0,0.00,2.00,0,0.00,2.00,2.00,5.00,3.00,0.00,9.00,6.00,10.00,19.90,22.50,-22.00,0.00,0.00
1004082,20,20000681,2,2023,Aaron Gordon,DEN,PF,3,4,88.20,74,55,17.00,32.00,53.1,15.00,29.00,51.7,2.00,3.00,66.7,9.00,11.00,81.8,8.00,13.00,21.00,6.00,4.00,2.00,3.00,5.00,45.00,94.20,91.75,1.00,0.00,0.00
1004083,19,20000827,2,2023,Jusuf Nurkic,POR,C,4,4,83.50,82,19,16.00,32.00,50.0,16.00,27.00,59.3,0.00,5.00,0,23.00,30.00,76.7,5.00,20.00,25.00,5.00,0.00,1.00,11.00,14.00,55.00,84.50,90.25,-22.00,0.00,0.00
1004084,30,20002493,2,2023,Terence Davis,SAC,SG,0,4,72.40,55,36,16.00,29.00,55.2,7.00,14.00,50.0,9.00,15.00,60.0,5.00,6.00,83.3,1.00,6.00,7.00,6.00,4.00,2.00,3.00,8.00,46.00,78.40,78.75,28.00,0.00,0.00
1004085,5,20002596,2,2023,Zavier Simpson,ORL,PG,0,2,13.10,16,24,1.00,3.00,33.3,0.00,1.00,0,1.00,2.00,50.0,0.00,0.00,0,1.00,2.00,3.00,5.00,1.00,0.00,3.00,4.00,3.00,14.10,15.25,1.00,0.00,0.00
1004086,19,20002971,2,2023,Jared Rhoden,POR,SG,0,2,15.10,18,11,4.00,5.00,80.0,2.00,2.00,100,2.00,3.00,66.7,0.00,0.00,0,1.00,2.00,3.00,1.00,1.00,0.00,2.00,1.00,10.00,16.10,17.25,3.00,0.00,0.00
1004087,5,20002908,2,2023,Caleb Houstan,ORL,SG,0,5,47.70,75,4,11.00,23.00,47.8,4.00,5.00,80.0,7.00,18.00,38.9,2.00,4.00,50.0,3.00,8.00,11.00,3.00,2.00,0.00,5.00,9.00,31.00,49.70,54.25,20.00,0.00,0.00
1004088,18,20002676,2,2023,Tre Mann,OKC,PG,3,4,83.10,94,36,20.00,48.00,41.7,9.00,22.00,40.9,11.00,26.00,42.3,3.00,3.00,100,1.00,2.00,3.00,13.00,3.00,3.00,6.00,5.00,54.00,89.10,91.75,30.00,0.00,0.00
1004089,7,20002653,2,2023,Jaden Springer,PHI,SG,0,4,30.30,30,55,3.00,12.00,25.0,3.00,10.00,30.0,0.00,2.00,0,7.00,8.00,87.5,0.00,4.00,4.00,1.00,3.00,3.00,1.00,7.00,13.00,36.30,31.00,16.00,0.00,0.00
1004090,30,20002304,2,2023,KZ Okpala,SAC,PF,2,3,21.80,29,41,4.00,9.00,44.4,2.00,2.00,100,2.00,7.00,28.6,2.00,4.00,50.0,0.00,4.00,4.00,2.00,1.00,0.00,0.00,6.00,12.00,22.80,23.00,18.00,0.00,0.00
1004091,8,20000933,2,2023,Seth Curry,BKN,SG,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004092,30,20002905,2,2023,Keon Ellis,SAC,SG,0,4,25.00,25,55,5.00,9.00,55.6,2.00,4.00,50.0,3.00,5.00,60.0,1.00,1.00,100,0.00,0.00,0.00,2.00,3.00,2.00,2.00,2.00,14.00,30.00,27.50,23.00,0.00,0.00
1004093,20,20002868,2,2023,Christian Braun,DEN,SG,0,5,56.80,95,3,11.00,28.00,39.3,9.00,22.00,40.9,2.00,6.00,33.3,10.00,16.00,62.5,2.00,12.00,14.00,2.00,3.00,0.00,3.00,6.00,34.00,59.80,60.00,8.00,0.00,0.00
1004094,28,20000847,2,2023,Marcus Morris Sr.,LAC,PF,2,2,34.00,38,7,9.00,14.00,64.3,3.00,7.00,42.9,6.00,7.00,85.7,2.00,2.00,100,1.00,4.00,5.00,2.00,0.00,0.00,1.00,4.00,26.00,34.00,37.75,-7.00,0.00,0.00
1004095,7,20002029,2,2023,De'Anthony Melton,PHI,SG,2,4,73.10,72,3,10.00,31.00,32.3,8.00,19.00,42.1,2.00,12.00,16.7,6.00,7.00,85.7,4.00,14.00,18.00,11.00,6.00,2.00,9.00,6.00,28.00,81.10,79.50,-7.00,0.00,0.00
1004661,11,20002911,2,2023,Justin Lewis,CHI,SF,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1004662,6,20001746,2,2023,Ryan Arcidiacono,NY,PG,0,3,12.90,17,42,3.00,5.00,60.0,1.00,1.00,100,2.00,4.00,50.0,0.00,0.00,0,0.00,2.00,2.00,3.00,0.00,0.00,2.00,2.00,8.00,12.90,15.00,4.00,0.00,0.00
1004663,11,20002748,2,2023,Carlik Jones,CHI,PG,0,3,19.90,24,46,2.00,8.00,25.0,2.00,7.00,28.6,0.00,1.00,0,0.00,1.00,0,0.00,2.00,2.00,7.00,2.00,0.00,1.00,1.00,4.00,21.90,20.50,3.00,0.00,0.00
1004664,14,20001995,2,2023,Marvin Bagley III,DET,PF,2,3,24.40,40,25,6.00,11.00,54.5,6.00,8.00,75.0,0.00,3.00,0,0.00,3.00,0,1.00,11.00,12.00,0.00,0.00,1.00,4.00,6.00,12.00,25.40,27.00,-12.00,0.00,0.00
1004665,4,20000684,2,2023,Dewayne Dedmon,MIA,C,1,3,25.50,35,3,4.00,8.00,50.0,3.00,6.00,50.0,1.00,2.00,50.0,3.00,4.00,75.0,2.00,8.00,10.00,1.00,0.00,2.00,4.00,9.00,12.00,27.50,28.50,-14.00,0.00,0.00
1004666,14,20002954,2,2023,Buddy Boeheim,DET,SF,0,3,4.00,7,46,1.00,3.00,33.3,0.00,0.00,0,1.00,3.00,33.3,0.00,0.00,0,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,3.00,5.00,5.00,4.00,0.00,0.00
