GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,StadiumID,AwayTeamScore,HomeTeamScore,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,NeutralVenue
20849,2024,1,Scheduled,4/5/2024 12:00:00 AM,4/5/2024 8:30:00 PM,GS,DAL,26,25,25,,,,,,,,,False
20684,2024,1,Scheduled,4/5/2024 12:00:00 AM,4/5/2024 10:00:00 PM,MIN,PHO,16,29,28,,,,,,,,,False
20685,2024,1,Scheduled,4/5/2024 12:00:00 AM,4/5/2024 10:30:00 PM,UTA,LAC,17,28,27,,,,,,,,,False
20686,2024,1,Scheduled,4/6/2024 12:00:00 AM,4/6/2024 3:30:00 PM,CLE,LAL,12,27,27,,,,,,,,,False
20687,2024,1,Scheduled,4/6/2024 12:00:00 AM,4/6/2024 7:00:00 PM,DET,BKN,14,8,8,,,,,,,,,False
20688,2024,1,Scheduled,4/6/2024 12:00:00 AM,4/6/2024 8:00:00 PM,PHI,MEM,7,21,21,,,,,,,,,False
20689,2024,1,Scheduled,4/6/2024 12:00:00 AM,4/6/2024 9:00:00 PM,ATL,DEN,3,20,20,,,,,,,,,False
20690,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 3:30:00 PM,HOU,DAL,22,25,25,,,,,,,,,False
20691,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 3:30:00 PM,CLE,LAC,12,28,27,,,,,,,,,False
20692,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 5:00:00 PM,MIA,IND,4,13,13,,,,,,,,,False
20693,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 6:00:00 PM,POR,BOS,19,9,9,,,,,,,,,False
20694,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 6:00:00 PM,OKC,CHA,18,2,2,,,,,,,,,False
20695,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 6:00:00 PM,CHI,ORL,11,5,5,,,,,,,,,False
20697,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 6:00:00 PM,NO,PHO,23,29,28,,,,,,,,,False
20696,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 6:00:00 PM,WAS,TOR,1,10,10,,,,,,,,,False
20698,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 7:00:00 PM,NY,MIL,6,15,15,,,,,,,,,False
20699,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 7:00:00 PM,PHI,SA,7,24,24,,,,,,,,,False
20700,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 7:30:00 PM,SAC,BKN,30,8,8,,,,,,,,,False
20701,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 8:30:00 PM,UTA,GS,17,26,51,,,,,,,,,False
20702,2024,1,Scheduled,4/7/2024 12:00:00 AM,4/7/2024 10:00:00 PM,MIN,LAL,16,27,27,,,,,,,,,False
20703,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 7:00:00 PM,DAL,CHA,25,2,2,,,,,,,,,False
20704,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 7:00:00 PM,DET,PHI,14,7,7,,,,,,,,,False
20705,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 7:00:00 PM,IND,TOR,13,10,10,,,,,,,,,False
20706,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 7:30:00 PM,MIA,ATL,4,3,3,,,,,,,,,False
20707,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 7:30:00 PM,BOS,MIL,9,15,15,,,,,,,,,False
20708,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 8:00:00 PM,NY,CHI,6,11,11,,,,,,,,,False
20709,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 8:00:00 PM,ORL,HOU,5,22,22,,,,,,,,,False
20710,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 8:00:00 PM,SA,MEM,24,21,21,,,,,,,,,False
20711,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 8:00:00 PM,WAS,MIN,1,16,16,,,,,,,,,False
20712,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 8:00:00 PM,SAC,OKC,30,18,18,,,,,,,,,False
20713,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 9:00:00 PM,DEN,UTA,20,17,17,,,,,,,,,False
20714,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 10:00:00 PM,GS,LAL,26,27,27,,,,,,,,,False
20715,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 10:00:00 PM,LAC,PHO,28,29,28,,,,,,,,,False
20716,2024,1,Scheduled,4/9/2024 12:00:00 AM,4/9/2024 10:00:00 PM,NO,POR,23,19,19,,,,,,,,,False
20717,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 7:00:00 PM,MEM,CLE,21,12,12,,,,,,,,,False
20718,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 7:30:00 PM,CHA,ATL,2,3,3,,,,,,,,,False
20719,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 7:30:00 PM,TOR,BKN,10,8,8,,,,,,,,,False
20720,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 7:30:00 PM,DAL,MIA,25,4,4,,,,,,,,,False
20721,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 8:00:00 PM,ORL,MIL,5,15,15,,,,,,,,,False
20722,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 8:00:00 PM,SA,OKC,24,18,18,,,,,,,,,False
20723,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 10:00:00 PM,MIN,DEN,16,20,20,,,,,,,,,False
20724,2024,1,Scheduled,4/10/2024 12:00:00 AM,4/10/2024 10:30:00 PM,PHO,LAC,29,28,27,,,,,,,,,False
20725,2024,1,Scheduled,4/11/2024 12:00:00 AM,4/11/2024 7:00:00 PM,CHI,DET,11,14,14,,,,,,,,,False
20726,2024,1,Scheduled,4/11/2024 12:00:00 AM,4/11/2024 7:30:00 PM,NY,BOS,6,9,9,,,,,,,,,False
20727,2024,1,Scheduled,4/11/2024 12:00:00 AM,4/11/2024 9:00:00 PM,HOU,UTA,22,17,17,,,,,,,,,False
20728,2024,1,Scheduled,4/11/2024 12:00:00 AM,4/11/2024 10:00:00 PM,GS,POR,26,19,19,,,,,,,,,False
20729,2024,1,Scheduled,4/11/2024 12:00:00 AM,4/11/2024 10:00:00 PM,NO,SAC,23,30,29,,,,,,,,,False
20730,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 7:00:00 PM,ORL,PHI,5,7,7,,,,,,,,,False
20731,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 7:00:00 PM,CHI,WAS,11,1,1,,,,,,,,,False
20732,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 7:30:00 PM,CHA,BOS,2,9,9,,,,,,,,,False
20733,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 7:30:00 PM,IND,CLE,13,12,12,,,,,,,,,False
20734,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 7:30:00 PM,BKN,NY,8,6,6,,,,,,,,,False
20736,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 8:00:00 PM,LAL,MEM,27,21,21,,,,,,,,,False
20735,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 8:00:00 PM,TOR,MIA,10,4,4,,,,,,,,,False
20737,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 8:00:00 PM,ATL,MIN,3,16,16,,,,,,,,,False
20738,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 8:00:00 PM,MIL,OKC,15,18,18,,,,,,,,,False
20739,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 8:00:00 PM,DEN,SA,20,24,24,,,,,,,,,False
20740,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 8:30:00 PM,DET,DAL,14,25,25,,,,,,,,,False
20741,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 10:00:00 PM,NO,GS,23,26,51,,,,,,,,,False
20742,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 10:00:00 PM,HOU,POR,22,19,19,,,,,,,,,False
20743,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 10:30:00 PM,UTA,LAC,17,28,27,,,,,,,,,False
20744,2024,1,Scheduled,4/12/2024 12:00:00 AM,4/12/2024 10:30:00 PM,PHO,SAC,29,30,29,,,,,,,,,False
20588,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,WAS,BOS,1,9,9,,,,,,,,,False
20589,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,CHA,CLE,2,12,12,,,,,,,,,False
20590,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,ATL,IND,3,13,13,,,,,,,,,False
20591,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,TOR,MIA,10,4,4,,,,,,,,,False
20592,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,CHI,NY,11,6,6,,,,,,,,,False
20593,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,MIL,ORL,15,5,5,,,,,,,,,False
20594,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 1:00:00 PM,BKN,PHI,8,7,7,,,,,,,,,False
20600,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,UTA,GS,17,26,51,,,,,,,,,False
20601,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,HOU,LAC,22,28,27,,,,,,,,,False
20595,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,DEN,MEM,20,21,21,,,,,,,,,False
20596,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,PHO,MIN,29,16,16,,,,,,,,,False
20597,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,LAL,NO,27,23,23,,,,,,,,,False
20598,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,DAL,OKC,25,18,18,,,,,,,,,False
20599,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,DET,SA,14,24,24,,,,,,,,,False
20602,2024,1,Scheduled,4/14/2024 12:00:00 AM,4/14/2024 3:30:00 PM,POR,SAC,19,30,29,,,,,,,,,False
